Session #,Trial,DateTime,Video #,TrialType,Player1,Player2,Choice1,Choice2,Choice,Condition,OtherReward,DictReward,OneChoice,OtherTrial,FixationPointFrame,FixationPointTime,FP:TO,TargetsOnFrame,TargetsOnTime,TO:GO,GO:Choice,ChoiceTimeFrame,ChoiceTime,Choice:RRS,Choice:DRS,RecipientRewardStartFrame,RecipientRewardStartTime,RRS:RRE,RecipientRewardEndFrame,RecipientRewardEndTime,RRE:DRS,DictatorRewardStartFrame,DictatorRewardStartTime,DRS:DRE,DictatorRewardEndFrame,DictatorRewardEndTime,RewardEndPrev,ITI,EndTrialFrame,EndTrialTime,Choice:ET,AvertedBeforeChoiceLong,AvertedBeforeChoiceShort,AvertedAfterChoiceFull,AvertedAfterChoiceBR,AvertedAfterChoiceAR,RewardAnticipationOther,RewardAnticipationSelf,RewardAnticipationBeforeLong,RewardAnticipationBeforeShort,RewardAnticipationAfterFull,RewardAnticipationAfterBR,RewardAnticipationDuringReward,RewardAnticipationAfterAR,StereoAvertBeforeLong,StereoAvertBeforeShort,StereoAvertAfterFull,StereoAvertAfterBR,StereoAvertAfterAR
9,59,231006_1200,2,Dual,Donna,Empty,4,0,High,5,4.0,4.0,,False,1136.0,772.5404086,0.5348584,1152.0,773.075267,0.6339098,0.8872721,1197.0,774.5964489,1.2489756,3.3026084,1235.0,775.8454245,1.4365505,1278.0,777.281975,0.6170823,1297.0,777.8990573,1.4234364,1339.0,779.3224937,1063.0,2.4252902,1373.0,780.4361813,5.8397324,0.671641791,0.288888889,0.715909091,0.710526316,0.717391304,0.0,0.0,0.589552239,0.0,0.0,0.0,0.0,0.0,0.871794872,0.871794872,0.419753086,0.848484848,0.790697674
9,60,231006_1200,2,Dual,Donna,Empty,0,4,High,6,4.0,4.0,,False,1430.0,782.3391786,0.5271879,1446.0,782.8663665,0.5338059,1.6889213,1512.0,785.0890937,1.2478035,3.3008817,1550.0,786.3368972,1.4367467,1593.0,787.7736439,0.6163315,1611.0,788.3899754,1.4239917,1654.0,789.8139671,1339.0,3.0166849,1687.0,790.927428,5.8383343,0.352601156,0.287878788,0.764705882,0.0,0.984848485,0.0,0.0,0.566473988,0.515151515,0.0,0.0,0.0,0.0,0.871794872,0.814814815,0.453333333,0.848484848,0.871794872
9,61,231006_1200,2,Dual,Donna,Empty,2,4,High,2,4.0,4.0,,False,1726.0,792.2229502,0.5348189,1742.0,792.7577691,0.7339464,4.6401381,1904.0,798.1318536,1.2488361,3.3016469,1941.0,799.3806897,1.4365015,1984.0,800.8171912,0.6163093,2003.0,801.4335005,1.4239368,2045.0,802.8574373,1654.0,2.4089831,2079.0,803.9711278,5.8392742,0.964285714,0.695652174,0.577142857,0.027027027,0.724637681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.871794872,0.947368421,0.425,0.84375,0.790697674
9,62,231006_1200,2,Dual,Donna,Empty,2,0,Low,3,,0.0,,False,2119.0,805.3003861,0.5340961,2135.0,805.8344822,0.6340195,0.8705191,2180.0,807.3390208,,1.0486683,,,,,,,2211.0,808.3876891,2.1213439,2275.0,810.509033,2045.0,2.4429488,2308.0,811.6293576,4.2903368,0.711111111,1.0,0.4765625,,,,,0.362962963,1.0,0.0234375,,,,0.871794872,,0.871794872,,
9,63,231006_1200,2,Dual,Donna,Empty,4,2,High,1,4.0,4.0,,False,2348.0,812.9569285,0.5337715,2364.0,813.4907,0.6338575,6.0083021,2564.0,820.1328596,1.2487096,3.3011898,2601.0,821.3815692,1.4357326,2644.0,822.8173018,0.6167476,2663.0,823.4340494,1.4240468,2705.0,824.8580962,2275.0,2.4478955,2739.0,825.9721252,5.8392656,0.461206897,0.255,0.88,0.72972973,0.920289855,0.0,0.0,0.14532872,0.21,0.0,0.0,0.0,0.0,0.293103448,0.53968254,0.425,0.84375,0.790697674
9,64,231006_1200,2,Dual,Donna,Empty,4,0,High,5,4.0,4.0,,False,2778.0,827.2672667,0.5348372,2794.0,827.8021039,0.5337259,2.791059,2893.0,831.1268888,1.2467613,3.2995735,2931.0,832.3736501,1.4356754,2974.0,833.8093255,0.6171368,2992.0,834.4264623,1.4238828,3035.0,835.8503451,2705.0,2.4091705,3069.0,836.9640071,5.8371183,0.7,0.777777778,0.426829268,0.421052632,0.428571429,1.0,0.611111111,0.095744681,0.181818182,0.522727273,1.0,1.0,0.391304348,0.507462687,0.871794872,0.871794872,,0.871794872
9,65,231006_1200,2,Dual,Donna,Empty,0,2,High,4,2.0,2.0,,False,3107.0,838.2429279,0.5344559,3123.0,838.7773838,0.5337951,14.6297411,3578.0,853.94092,1.2506086,3.2867473,3615.0,855.1915286,1.4266106,3658.0,856.6181392,0.6095281,3676.0,857.2276673,1.4200254,3719.0,858.6476927,3035.0,2.3925828,3753.0,859.7654335,5.8245135,0.710843373,0.695538058,0.674285714,0.405405405,0.746376812,0.0,1.0,0.377532228,0.450549451,0.565714286,0.0,0.093023256,0.717391304,0.328947368,0.293103448,0.871794872,0.84375,0.852941176
9,66,231006_1200,2,Dual,Donna,Empty,0,2,High,4,2.0,2.0,,False,3791.0,861.0610761,0.5343633,3807.0,861.5954394,0.5338646,2.0721763,3886.0,864.2014803,1.2481457,3.2844939,3923.0,865.449626,1.4272059,3966.0,866.8768319,0.6091423,3984.0,867.4859742,1.4202047,4027.0,868.9061789,3719.0,2.4133834,4060.0,870.0236158,5.8221355,0.718562874,0.518987342,0.820809249,1.0,0.773722628,0.0,0.0,0.461077844,0.0,0.0,0.0,0.0,0.0,0.871794872,0.871794872,0.435897436,0.838709677,0.80952381
9,67,231006_1200,2,Dual,Donna,Empty,2,0,High,3,2.0,2.0,,False,4100.0,871.3523404,0.5345525,4116.0,871.8868929,0.6339648,7.85928,4371.0,880.3801377,1.2490618,3.2850143,4408.0,881.6291995,1.4268201,4451.0,883.0560196,0.6091324,4470.0,883.665152,1.4199376,4512.0,885.0850896,4027.0,2.4461615,4546.0,886.2031824,5.8230447,0.651567944,0.682291667,0.92,0.837837838,0.942028986,0.0,1.0,0.206395349,0.239215686,0.697142857,0.0,0.627906977,0.884057971,0.293103448,0.425,0.871794872,0.84375,1.0
9,68,231006_1200,2,Dual,Donna,Empty,4,2,High,1,4.0,4.0,,False,4585.0,887.4982035,0.5349573,4601.0,888.0331608,0.6339269,1.3555985,4660.0,890.0226862,1.2474058,3.3005221,4698.0,891.270092,1.4357155,4741.0,892.7058075,0.6174008,4759.0,893.3232083,1.4237741,4802.0,894.7469824,4512.0,2.4131139,4835.0,895.8607096,5.8380234,0.574324324,0.0,0.662857143,0.552631579,0.693430657,0.0,0.0,0.587837838,0.0,0.428571429,0.0,0.0,0.547445255,0.871794872,0.871794872,0.871794872,0.848484848,0.871794872
9,69,231006_1200,2,Dual,Donna,Empty,0,4,High,6,4.0,4.0,,False,4873.0,897.1227982,0.5346481,4889.0,897.6574463,0.5337917,1.122578,4939.0,899.313816,1.2470052,3.3000408,4976.0,900.5608212,1.4361885,5020.0,901.9970097,0.6168471,5038.0,902.6138568,1.4237768,5081.0,904.0376336,4802.0,2.3758158,5114.0,905.151406,5.83759,0.218978102,0.1,0.497109827,0.054054054,0.617647059,0.0,0.0,0.708029197,0.2,0.0,0.0,0.0,0.0,0.857142857,0.857142857,0.435897436,0.84375,0.829268293
9,70,231006_1200,2,Dual,Donna,Empty,4,0,High,5,4.0,4.0,,False,5154.0,906.4801145,0.5347544,5170.0,907.0148689,0.6338337,0.8870586,5216.0,908.5357612,1.2492175,3.3017506,5253.0,909.7849787,1.4393773,5296.0,911.224356,0.6131558,5315.0,911.8375118,1.4239803,5357.0,913.2614921,5081.0,2.4424809,5391.0,914.3758145,5.8400533,0.325925926,0.304347826,0.845714286,0.783783784,0.862318841,0.0,0.0,0.444444444,0.369565217,0.217142857,0.0,0.0,0.275362319,0.871794872,0.791666667,0.80952381,0.84375,0.871794872
9,71,231006_1200,2,Dual,Donna,Empty,2,4,High,2,4.0,4.0,,False,5429.0,915.654437,0.5343396,5445.0,916.1887766,0.733994,4.1903856,5593.0,921.1131562,1.2483173,3.3016421,5630.0,922.3614735,1.4367903,5674.0,923.7982638,0.6165345,5692.0,924.4147983,1.4235103,5735.0,925.8383086,5357.0,2.3929449,5768.0,926.9520467,5.8388905,0.507389163,0.5,0.565714286,0.675675676,0.536231884,0.0,1.0,0.322033898,0.0,0.64,0.0,0.886363636,0.811594203,0.596491228,0.755555556,0.871794872,0.84375,0.818181818
9,72,231006_1200,2,Dual,Donna,Empty,4,2,High,1,4.0,4.0,,False,5808.0,928.2805648,0.5349349,5824.0,928.8154997,0.5338325,5.4074954,6002.0,934.7568276,1.2489075,3.3020148,6040.0,936.0057351,1.4360429,6083.0,937.441778,0.6170644,6101.0,938.0588424,1.4234063,6144.0,939.4822487,5735.0,2.4422562,6177.0,940.5962399,5.8394123,0.865384615,1.0,0.971428571,1.0,0.96350365,0.0,0.0,0.04494382,0.0,0.0,0.0,0.0,0.0,0.293103448,0.414634146,0.425,0.848484848,0.80952381
9,73,231006_1200,2,Dual,Donna,Empty,0,4,High,6,4.0,4.0,,False,6217.0,941.9082868,0.5347101,6233.0,942.4429969,0.5338766,2.1364379,6313.0,945.1133114,1.2509404,3.3034755,6351.0,946.3642518,1.4365707,6394.0,947.8008225,0.6159644,6412.0,948.4167869,1.4235577,6455.0,949.8403446,6144.0,2.4260381,6488.0,950.954615,5.8413036,0.982248521,1.0,0.885714286,1.0,0.854014599,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.204379562,0.459459459,0.871794872,0.653846154,0.848484848,0.871794872
9,74,231006_1200,2,Dual,Donna,Empty,2,4,High,2,4.0,4.0,,False,6527.0,952.2501243,0.5345388,6543.0,952.7846631,0.5336325,1.0058634,6589.0,954.324159,1.2470036,3.2999133,6627.0,955.5711626,1.4351896,6670.0,957.0063522,0.6177201,6688.0,957.6240723,1.4233906,6731.0,959.0474629,6455.0,2.4097797,6764.0,960.1617367,5.8375777,0.559701493,0.97826087,0.828571429,1.0,0.781021898,0.0,0.0,0.328358209,0.0,0.2,0.0,0.0,0.255474453,0.871794872,0.871794872,0.755555556,0.848484848,0.871794872
9,75,231006_1200,2,Dual,Donna,Empty,2,0,High,3,2.0,2.0,,False,6804.0,961.4739384,0.5344516,6820.0,962.00839,0.6340741,0.8871026,6865.0,963.5295667,1.2493076,3.2853349,6903.0,964.7788743,1.4263277,6946.0,966.205202,0.6096996,6964.0,966.8149016,1.4205571,7007.0,968.2354587,6731.0,2.4264755,7040.0,969.3529293,5.8233626,0.723880597,0.311111111,0.977142857,0.921052632,0.99270073,0.0,1.0,0.425373134,0.0,0.651428571,0.0,0.465116279,0.832116788,0.871794872,0.871794872,0.871794872,0.848484848,0.947368421
9,76,231006_1200,2,Dual,Donna,Empty,4,0,High,5,4.0,4.0,,False,7080.0,970.6647894,0.5342186,7096.0,971.199008,0.6339608,0.8705574,7141.0,972.7035262,1.2497563,3.3017679,7178.0,973.9532825,1.4351891,7221.0,975.3884716,0.6168225,7240.0,976.0052941,1.4236076,7282.0,977.4289017,7007.0,2.4293307,7316.0,978.5430416,5.8395154,0.398496241,0.204545455,0.853846154,1.0,0.837606838,0.0,0.0,0.328358209,0.0,0.228571429,0.0,0.0,0.289855072,0.871794872,0.871794872,0.871794872,1.0,0.871794872
9,77,231006_1200,2,Dual,Donna,Empty,0,2,,4,,,,False,7356.0,979.8716418,0.5347509,7372.0,980.4063927,,,,,,,,,,,,,,,,,,7282.0,2.4427401,0.0,,,,,,,,,,,,,,,,,,,,
9,78,231006_1200,2,Dual,Donna,Empty,0,4,Low,6,,0.0,,False,7592.0,987.7610332,0.5349001,7608.0,988.2959333,0.5338828,10.0609788,7926.0,998.8907949,,1.0490032,,,,,,,7958.0,999.9397981,2.1216263,8021.0,1002.061424,0.0,,8055.0,1003.18059,4.2897948,,0.425287356,0.696969697,,,,,,0.185534591,0.542635659,,,,,0.293103448,0.791666667,,
9,79,231006_1200,2,Dual,Donna,Empty,2,4,High,2,4.0,4.0,,False,8095.0,1004.508032,0.5345562,8111.0,1005.042588,0.633915,1.5071007,8175.0,1007.183604,1.2461048,3.2990801,8212.0,1008.429708,1.4364628,8256.0,1009.866171,0.6165125,8274.0,1010.482684,1.4235121,8317.0,1011.906196,8021.0,2.4466074,8350.0,1013.020246,5.8366426,1.0,,0.318181818,,0.318181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.871794872,,0.871794872
9,80,231006_1200,2,Dual,Donna,Empty,4,2,High,1,4.0,4.0,,False,8408.0,1014.941143,0.526317,8424.0,1015.467461,0.5339079,0.8869668,8466.0,1016.888335,1.2493979,3.3015651,8504.0,1018.137733,1.4359348,8547.0,1019.573668,0.6162324,8565.0,1020.1899,1.4244422,8608.0,1021.614342,8317.0,3.0349476,8641.0,1022.728077,5.8397419,0.630872483,0.642857143,0.954285714,1.0,0.941605839,0.0,1.0,0.0,0.0,0.748571429,0.0,0.860465116,0.95620438,0.62962963,0.864864865,0.871794872,0.848484848,1.0
9,81,231006_1200,2,Dual,Donna,Empty,4,0,High,5,4.0,4.0,,False,8680.0,1024.006771,0.535572,8696.0,1024.542343,0.7330313,0.8886802,8745.0,1026.164054,1.2475804,3.2999854,8782.0,1027.411635,1.4363177,8825.0,1028.847952,0.6160873,8844.0,1029.46404,1.4239641,8886.0,1030.888004,8608.0,2.3924284,8920.0,1032.002177,5.8381231,0.827067669,1.0,0.825174825,1.0,0.798387097,0.0,0.0,0.335766423,0.0,0.0,0.0,0.0,0.0,0.871794872,0.871794872,0.708333333,1.0,0.871794872
9,82,231006_1200,2,Dual,Donna,Empty,0,2,High,4,2.0,2.0,,False,8958.0,1033.280763,0.5346133,8974.0,1033.815377,0.6339351,1.3704917,9034.0,1035.819803,1.2493195,3.2854447,9072.0,1037.069123,1.4263935,9114.0,1038.495516,0.6097317,9133.0,1039.105248,1.42043,9175.0,1040.525678,8886.0,2.3927594,9209.0,1041.643493,5.8236898,0.690140845,0.466666667,0.634615385,0.921052632,0.542372881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.723404255,0.871794872,0.557377049,0.848484848,0.871794872
9,83,231006_1200,2,Dual,Donna,Empty,2,0,High,3,2.0,2.0,,False,9248.0,1042.955482,0.5342849,9264.0,1043.489767,0.6340837,4.4238355,9416.0,1048.547686,1.2483745,3.2843056,9453.0,1049.796061,1.4266898,9496.0,1051.222751,0.6092413,9515.0,1051.831992,1.4196301,9557.0,1053.251622,9175.0,2.4298042,9591.0,1054.369679,5.8219929,0.462809917,0.96875,0.518072289,0.535714286,0.514492754,0.0,0.0,0.244813278,0.111842105,0.0,0.0,0.0,0.0,0.871794872,1.0,0.478873239,0.782608696,0.790697674
9,84,231006_1200,2,Dual,Donna,Empty,2,0,High,3,2.0,2.0,,False,9629.0,1055.648337,0.5348643,9645.0,1056.183201,0.633875,13.7467468,10077.0,1070.563823,1.2497756,3.2855343,10114.0,1071.813598,1.4264257,10157.0,1073.240024,0.609333,10175.0,1073.849357,1.4199752,10218.0,1075.269332,9557.0,2.3967144,10251.0,1076.38761,5.8237879,0.47654321,0.577235772,0.907407407,0.621621622,0.992,0.0,0.0,0.563461538,0.643518519,0.0,0.0,0.0,0.0,0.293103448,0.641509434,0.507462687,0.84375,0.871794872
9,85,231006_1200,2,Dual,Donna,Empty,4,2,,1,,,,False,10290.0,1077.682677,0.5345722,10306.0,1078.21725,,,,,,,,,,,,,,,,,,10218.0,2.4133454,0.0,,,,,,,,,,,,,,,,,,,,
9,86,231006_1200,2,Dual,Donna,Empty,0,2,High,4,2.0,2.0,,False,10544.0,1086.15698,0.5337383,10560.0,1086.690719,0.5337964,4.5712561,10713.0,1091.795771,1.2511853,3.2872891,10751.0,1093.046956,1.4266985,10794.0,1094.473655,0.6094053,10812.0,1095.08306,1.4199763,10855.0,1096.503036,0.0,,10888.0,1097.620842,5.8250713,,0.523809524,0.903225806,1.0,0.871794872,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.871794872,0.566666667,0.848484848,0.871794872
9,87,231006_1200,2,Dual,Donna,Empty,2,4,High,2,4.0,4.0,,False,10928.0,1098.950726,0.5333893,10944.0,1099.484115,0.5338711,5.6416222,11129.0,1105.659609,1.2485395,3.3009438,11167.0,1106.908148,1.4358153,11210.0,1108.343963,0.616589,11228.0,1108.960552,1.4239509,11271.0,1110.384503,10855.0,2.4476896,11305.0,1111.498771,5.8391625,1.0,0.326086957,1.0,1.0,1.0,0.0,0.611111111,0.0,0.0,0.5,0.0,0.0,0.637681159,0.871794872,0.871794872,0.871794872,0.848484848,0.871794872
9,88,231006_1200,2,Dual,Donna,Empty,4,0,High,5,4.0,4.0,,False,11343.0,1112.776935,0.5348359,11359.0,1113.311771,0.7341437,0.8701105,11407.0,1114.916025,1.2493405,3.3026331,11445.0,1116.165366,1.4362469,11488.0,1117.601613,0.6170457,11506.0,1118.218658,1.4233604,11549.0,1119.642019,11271.0,2.3924318,11582.0,1120.755874,5.8398485,0.625,0.5625,,,,0.0,0.0,0.272058824,0.0,0.0,0.0,0.0,0.0,0.871794872,1.0,,,
9,89,231006_1200,2,Dual,Donna,Empty,0,4,,6,,,,False,11622.0,1122.06835,0.5343158,11638.0,1122.602665,0.6339731,,,,,,,,,,,,,,,,,11549.0,2.4263309,11709.0,1124.972296,,,,,,,,,,,,,,,,,,,
9,90,231006_1200,2,Dual,Donna,Empty,4,0,,5,,,,False,0.0,,,0.0,,,,,,,,,,,,,,,,,,,11709.0,,0.0,,,,,,,,,,,,,,,,,,,,
9,91,231006_1200,2,Dual,Donna,Empty,0,2,Low,4,,0.0,,False,11782.0,1127.405201,0.5348747,11798.0,1127.940076,0.6338936,15.8972953,12294.0,1144.471265,,1.0511639,,,,,,,12325.0,1145.522429,2.1212499,12389.0,1147.643679,0.0,,12423.0,1148.76334,4.2920754,,0.853018373,0.674418605,,,,,,0.532258065,0.0,,,,,0.293103448,0.871794872,,
9,92,231006_1200,2,Dual,Donna,Empty,2,0,High,3,2.0,2.0,,False,12462.0,1150.090353,0.5343138,12478.0,1150.624666,0.7341424,7.4920629,12725.0,1158.850872,1.2491707,3.2853212,12763.0,1160.100042,1.4271846,12805.0,1161.527227,0.6089659,12824.0,1162.136193,1.4199686,12866.0,1163.556161,12389.0,2.4466737,12900.0,1164.673967,5.8230958,0.860215054,0.986486486,,,,0.0,0.0,0.00297619,0.004048583,0.0,0.0,0.0,0.0,0.293103448,0.653846154,,,
9,93,231006_1200,2,Dual,Donna,Empty,4,2,High,1,4.0,4.0,,False,12940.0,1166.003075,0.5342287,12956.0,1166.537303,0.5338663,12.6952396,13353.0,1179.766409,1.2503375,3.3030578,13390.0,1181.016747,1.4367369,13433.0,1182.453484,0.6159834,13452.0,1183.069467,1.4236757,13494.0,1184.493143,12866.0,2.4469133,13528.0,1185.607435,5.8410258,0.948220065,0.966666667,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.423280423,0.407608696,,,
9,94,231006_1200,2,Dual,Donna,Empty,0,4,High,6,4.0,4.0,,False,13567.0,1186.919338,0.5345528,13583.0,1187.453891,0.6340243,0.8872549,13629.0,1188.97517,1.2487895,3.3014308,13666.0,1190.22396,1.4362789,13709.0,1191.660239,0.6163624,13728.0,1192.276601,1.4238635,13771.0,1193.700464,13494.0,2.4261952,13804.0,1194.814818,5.8396478,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
9,95,231006_1200,2,Dual,Donna,Empty,2,4,,2,,,,False,13844.0,1196.143595,0.5343186,13860.0,1196.677913,,,,,,,,,,,,,,,,,,13771.0,2.4431303,0.0,,,,,,,,,,,,,,,,,,,,
9,96,231006_1200,2,Dual,Donna,Empty,4,0,,5,,,,False,14097.0,1204.566565,0.5346439,14113.0,1205.101209,0.7341918,,,,,,,,,,,,,,,,,0.0,,14765.0,1226.836482,,,,,,,,,,,,,,,,,,,
9,97,231006_1200,2,Dual,Donna,Empty,4,2,,1,,,,False,14802.0,1228.08548,0.5344307,14818.0,1228.619911,0.6339249,,,,,,,,,,,,,,,,,14765.0,1.2489986,15467.0,1250.254948,,,,,,,,,,,,,,,,,,,
9,98,231006_1200,2,Dual,Donna,Empty,2,0,,3,,,,False,15504.0,1251.487025,0.5350209,15520.0,1252.022046,0.5336604,,,,,,,,,,,,,,,,,15467.0,1.2320767,16166.0,1273.556934,,,,,,,,,,,,,,,,,,,
9,0,231006_1224,1,Dual,Donna,Empty,0,4,High,6,4.0,4.0,,False,33.0,1.1134973,0.5413252,50.0,1.6548225,0.5330702,1.0417576,97.0,3.2296503,1.2617585,3.3306891,135.0,4.4914088,1.4579426,178.0,5.9493514,0.610988,197.0,6.5603394,1.4324076,240.0,7.992747,0.0,,273.0,9.1163023,5.886652,,0.680851064,0.980769231,0.973684211,0.903846154,1.0,1.0,,0.957446809,0.778409091,1.0,1.0,0.717391304,,0.0,0.1875,,0.1875
9,1,231006_1224,1,Dual,Donna,Empty,2,4,High,2,4.0,4.0,,False,314.0,10.4801158,0.5313145,330.0,11.0114303,0.7342228,1.0401597,384.0,12.7858128,1.2468447,3.2988908,421.0,14.0326575,1.4382816,464.0,15.4709391,0.6137645,483.0,16.0847036,1.4263798,525.0,17.5110834,240.0,2.4873688,559.0,18.6227558,5.836943,0.365384615,1.0,0.75,0.945945946,0.211538462,0.432432432,1.0,0.0625,0.0,0.657142857,0.432432432,1.0,0.717391304,0.344827586,0.344827586,0.344827586,0.0,0.1875
9,2,231006_1224,1,Dual,Donna,Empty,4,0,High,5,4.0,4.0,,False,598.0,19.9367925,0.5322681,614.0,20.4690606,0.7339387,14.3988845,1068.0,35.6018838,1.2485078,3.301574,1106.0,36.8503916,1.4356197,1149.0,38.2860113,0.6174465,1167.0,38.9034578,1.4233533,1210.0,40.3268111,525.0,2.4257091,1243.0,41.4405503,5.8386665,0.780590717,0.721973094,0.173076923,0.236842105,0.0,0.789473684,0.0,0.429097606,0.513215859,0.257142857,0.789473684,0.0,0.109489051,0.161290323,0.344827586,0.344827586,0.0,0.344827586
9,3,231006_1224,1,Dual,Donna,Empty,2,0,High,3,2.0,2.0,,False,1284.0,42.7876547,0.5328137,1300.0,43.3204684,0.7341392,0.8718327,1348.0,44.9264403,1.2481048,3.3008294,1385.0,46.1745451,1.4302929,1428.0,47.604838,0.6224317,1447.0,48.2272697,1.420415,1489.0,49.6476847,1210.0,2.4608436,1523.0,50.7655827,5.8391424,0.826923077,0.791666667,0.692307692,0.972972973,0.0,1.0,0.0,0.797101449,1.0,0.222857143,1.0,0.046511628,0.014492754,0.133333333,,0.344827586,,0.344827586
9,4,231006_1224,1,Dual,Donna,Empty,4,2,High,1,4.0,4.0,,False,1564.0,52.1317479,0.529528,1580.0,52.6612759,0.53392,1.0911628,1629.0,54.2863587,1.2464018,3.2991226,1666.0,55.5327605,1.4360115,1709.0,56.968772,0.6167093,1728.0,57.5854813,1.4233408,1770.0,59.0088221,1489.0,2.4840632,1804.0,60.1230363,5.8366776,1.0,0.040816327,0.480769231,0.675675676,0.692307692,0.243243243,1.0,0.0,0.0,0.497142857,0.243243243,1.0,0.565217391,0.344827586,0.384615385,0.344827586,0.133333333,0.344827586
9,5,231006_1224,1,Dual,Donna,Empty,0,2,High,4,2.0,2.0,,False,1843.0,61.417271,0.5345532,1859.0,61.9518242,0.5342571,1.7870616,1928.0,64.2731429,1.2521381,3.3024894,1966.0,65.525281,1.4263965,2009.0,66.9516775,0.6239548,2027.0,67.5756323,1.4206786,2070.0,68.9963109,1770.0,2.4084489,2103.0,70.1136696,5.8405267,0.520833333,0.346153846,1.0,1.0,0.557692308,1.0,0.0,0.063291139,0.144927536,0.382857143,1.0,0.674418605,0.211678832,0.344827586,0.344827586,0.344827586,,0.344827586
9,6,231006_1224,1,Dual,Donna,Empty,4,2,,1,,,,False,2143.0,71.4288652,,0.0,,,,,,,,,,,,,,,,,,,2070.0,2.4325543,0.0,,,,,,,,,,,,,,,,,,,,
9,7,231006_1224,1,Dual,Donna,Empty,2,4,High,2,4.0,4.0,,False,2359.0,78.6474744,0.5347281,2375.0,79.1822025,0.5338862,3.9583879,2510.0,83.6744766,1.247195,3.3009946,2548.0,84.9216716,1.4381473,2591.0,86.3598189,0.6156523,2609.0,86.9754712,1.4232194,2652.0,88.3986906,0.0,,2685.0,89.511711,5.8372344,,0.788461538,0.076923077,0.0,0.634615385,1.0,0.0,,0.259259259,0.462857143,1.0,1.0,0.313868613,,0.344827586,0.344827586,,0.344827586
9,8,231006_1224,1,Dual,Donna,Empty,4,0,High,5,4.0,4.0,,False,2725.0,90.8237043,0.5348189,2741.0,91.3585232,0.7339957,0.8726245,2789.0,92.9651434,1.2467408,3.2999652,2826.0,94.2118842,1.4368112,2869.0,95.6486954,0.6164132,2888.0,96.2651086,1.423562,2931.0,97.6886706,2652.0,2.4250137,2964.0,98.8031335,5.8379901,0.423076923,0.6875,1.0,1.0,0.942307692,1.0,0.315789474,0.116788321,0.333333333,0.491428571,1.0,1.0,0.355072464,0.344827586,0.133333333,0.344827586,,0.344827586
9,9,231006_1224,1,Dual,Donna,Empty,0,2,High,4,2.0,2.0,,False,3003.0,100.0978489,0.5347744,3019.0,100.6326233,0.5337806,2.5540178,3112.0,103.7204217,1.2503271,3.2862164,3149.0,104.9707488,1.427902,3192.0,106.3986508,0.6079873,3210.0,107.0066381,1.420923,3253.0,108.4275611,2931.0,2.4091783,3286.0,109.5444936,5.8240719,0.69047619,0.634615385,0.442307692,0.405405405,0.153846154,1.0,0.0,0.436464088,0.849462366,0.229885057,1.0,0.069767442,0.02189781,0.344827586,0.0,0.344827586,,0.344827586
9,10,231006_1224,1,Dual,Donna,Empty,2,0,High,3,2.0,2.0,,False,3326.0,110.8567287,0.5343929,3342.0,111.3911216,0.633952,1.1551345,3395.0,113.1802081,1.2478804,3.2839914,3433.0,114.4280885,1.4270952,3476.0,115.8551837,0.6090158,3494.0,116.4641995,1.4198203,3537.0,117.8840198,3253.0,2.4291676,3570.0,119.0019796,5.8217715,1.0,0.557692308,0.134615385,0.157894737,0.75,1.0,1.0,0.415492958,1.0,0.588571429,1.0,1.0,0.474452555,0.344827586,,0.344827586,,0.344827586
9,11,231006_1224,1,Dual,Donna,Empty,0,4,High,6,4.0,4.0,,False,3608.0,120.2805901,0.5345682,3624.0,120.8151583,0.7341247,0.952875,3675.0,122.502158,1.2499504,3.3029956,3713.0,123.7521084,1.435911,3756.0,125.1880194,0.6171342,3774.0,125.8051536,1.4235969,3817.0,127.2287505,3537.0,2.3965703,3850.0,128.3425338,5.8403758,0.5,0.333333333,0.057692308,0.052631579,0.019230769,1.0,0.0,0.224637681,0.607843137,0.222857143,1.0,0.023255814,0.00729927,0.344827586,0.0,0.344827586,,0.344827586
9,12,231006_1224,1,Dual,Donna,Empty,2,0,High,3,2.0,2.0,,False,3889.0,129.6378376,0.5348322,3905.0,130.1726698,0.5339247,2.1393362,3985.0,132.8459307,1.2477427,3.2836016,4023.0,134.0936734,1.42661,4066.0,135.5202834,0.6092489,4084.0,136.1295323,1.4202036,4126.0,137.5497359,3817.0,2.4090871,4160.0,138.6677277,5.821797,0.961538462,0.480769231,0.884615385,1.0,0.423076923,1.0,0.0,0.541666667,1.0,0.354285714,1.0,0.488372093,0.175182482,0.344827586,,0.344827586,,0.344827586
