Session #,Trial,DateTime,Video #,TrialType,Player1,Player2,Choice1,Choice2,Choice,Condition,OtherReward,DictReward,OneChoice,OtherTrial,FixationPointFrame,FixationPointTime,FP:TO,TargetsOnFrame,TargetsOnTime,TO:GO,GO:Choice,ChoiceTimeFrame,ChoiceTime,Choice:RRS,Choice:DRS,RecipientRewardStartFrame,RecipientRewardStartTime,RRS:RRE,RecipientRewardEndFrame,RecipientRewardEndTime,RRE:DRS,DictatorRewardStartFrame,DictatorRewardStartTime,DRS:DRE,DictatorRewardEndFrame,DictatorRewardEndTime,RewardEndPrev,ITI,EndTrialFrame,EndTrialTime,Choice:ET,AvertedBeforeChoiceLong,AvertedBeforeChoiceShort,AvertedAfterChoiceFull,AvertedAfterChoiceBR,AvertedAfterChoiceAR,RewardAnticipationOther,RewardAnticipationSelf,RewardAnticipationBeforeLong,RewardAnticipationBeforeShort,RewardAnticipationAfterFull,RewardAnticipationAfterBR,RewardAnticipationDuringReward,RewardAnticipationAfterAR,StereoAvertBeforeLong,StereoAvertBeforeShort,StereoAvertAfterFull,StereoAvertAfterBR,StereoAvertAfterAR
10,123,230725_1509,3,Dual,Donna,Persi,2,0,High,9,2.0,1.0,,True,7310.0,1662.2299869,0.5241447000298649,7324.0,1662.7541316000295,0.7339389999397099,3.146259000059217,7421.0,1666.6343296000289,1.258596499916166,4.099840399925597,7452.0,1667.8929260999448,1.4277575000887737,7488.0,1669.3206836000336,1.4134863999206573,7523.0,1670.7341699999542,0.0706511000171303,7525.0,1670.8048210999714,7279.0,1.242159200022115,7555.0,1672.0057140999725,5.371384499943815,1.0,,1.0,,,0.0,1.0,0.0,0.0,0.7388059701492538,0.0,0.8888888888888888,0.9611650485436892,,,,,
10,124,230725_1509,3,Dual,Donna,Persi,4,0,High,11,4.0,0.0,,True,7590.0,1673.393175399974,0.5366398000624031,7603.0,1673.9298152000365,0.5336501999991015,1.2094846999971196,7647.0,1675.6729501000327,1.2436060999752954,,7678.0,1676.916556200008,1.439026299980469,7714.0,1678.3555824999885,,,,,,,7525.0,2.5883543000027203,7756.0,1680.058468600032,4.385518499999307,,,,,,0.5161290322580645,,0.3442622950819672,0.0,0.8623853211009175,0.5161290322580645,1.0,1.0,,,,,
10,125,230725_1509,3,Dual,Donna,Persi,2,4,High,2,,4.0,,False,7790.0,1681.39760729996,0.5219371999846771,7803.0,1681.9195444999443,0.6336763000581414,1.3727177999680862,7853.0,1683.9259385999708,,1.247655100072734,,,,,,,7884.0,1685.1735937000435,1.42598249996081,7920.0,1686.5995762000043,7714.0,3.0420247999713865,7968.0,1688.5201786999774,4.594240100006573,0.25,,,,,,1.0,0.6258992805755396,0.1,0.8608695652173913,1.0,1.0,0.8095238095238095,,,,,
10,126,230725_1509,3,Dual,Donna,Persi,2,4,Low,8,2.0,1.0,,True,8000.0,1689.7987870000045,0.5271057999925688,8013.0,1690.3258927999968,0.7347683999687433,1.3213513999944553,8064.0,1692.38201259996,1.233488900004886,4.1027110000140965,8095.0,1693.615501499965,1.4254157000686971,8131.0,1695.0409172000336,1.443806399940513,8167.0,1696.484723599974,0.0706246000481769,8169.0,1696.5553482000223,7920.0,3.199210799999946,8213.0,1698.3307097000045,5.948697100044228,1.0,,0.1176470588235294,,,0.0967741935483871,1.0,0.2222222222222222,0.0,0.7046979865771812,0.0967741935483871,1.0,0.864406779661017,,,,,
10,127,230725_1509,3,Dual,Donna,Persi,0,4,High,12,4.0,0.0,,True,8245.0,1699.6157067000129,0.5350564999971539,8259.0,1700.1507632000098,0.7336335999425501,5.324140000040643,8410.0,1706.208536799993,1.2493184000486508,,8441.0,1707.4578552000416,1.438409199938178,8477.0,1708.8962643999798,,,,,,,8169.0,3.060358499990344,8519.0,1710.5892793999478,4.380742599954829,0.8333333333333334,0.5789473684210527,,,,0.0,,0.1161825726141078,0.0,0.4311926605504587,0.0,0.1388888888888889,0.6025641025641025,0.4,0.0,,,
10,128,230725_1509,3,Dual,Donna,Persi,0,4,High,6,,4.0,,False,8553.0,1711.943845700003,0.5329549999441952,8567.0,1712.4768006999473,0.6344305000966415,0.5866612999234349,8597.0,1713.697892499967,,1.2490618000738325,,,,,,,8628.0,1714.9469543000412,1.4258566999342293,8664.0,1716.3728109999754,8477.0,3.0475813000232392,8712.0,1718.2840667000237,4.586174200056121,,,,,,,1.0,0.55,0.5333333333333333,0.6782608695652174,1.0,1.0,0.5595238095238095,,,,,
10,129,230725_1509,3,Dual,Donna,Persi,4,2,Low,7,2.0,1.0,,True,8744.0,1719.5872720000373,0.528922599973157,8758.0,1720.1161946000104,0.6343839999753982,8.562975800014101,8988.0,1729.3135544,1.231975500006229,4.100847900030203,9018.0,1730.5455299000062,1.4250102000078186,9054.0,1731.970540100014,1.4438622000161558,9090.0,1733.41440230003,0.0706249999348074,9092.0,1733.485027299965,8664.0,3.214461000061874,9136.0,1735.2558090999994,5.9422546999994665,0.1833333333333333,0.2755102040816326,0.25,,,1.0,1.0,0.345679012345679,0.4391304347826087,1.0,1.0,1.0,1.0,,,,,
10,130,230725_1509,3,Dual,Donna,Persi,0,2,High,10,2.0,0.0,,True,9169.0,1736.5515197999755,0.528067099978216,9182.0,1737.0795868999537,0.5339679000899196,0.755561999976635,9214.0,1738.3691168000205,1.2474875999614596,,9245.0,1739.6166043999815,1.4276644999627024,9281.0,1741.0442688999444,,,,,,,9092.0,3.066492500010554,9323.0,1742.7352357000325,4.366118900012225,,,,,,0.0,,0.4672131147540984,0.0,0.3211009174311927,0.0,0.0,0.4487179487179487,,,,,
10,131,230725_1509,3,Dual,Donna,Persi,2,0,High,3,,2.0,,False,9356.0,1744.0374136000178,0.5314467999851331,9369.0,1744.568860400003,0.5345605999464169,0.860464800032787,9404.0,1745.963885799982,,1.2596694000530988,,,,,,,9435.0,1747.2235552000352,1.4202322999481112,9471.0,1748.643787499983,9281.0,2.993144700073344,9518.0,1750.5442379999445,4.580352199962363,,,,,,,1.0,0.3658536585365853,0.2857142857142857,0.6140350877192983,1.0,1.0,0.4698795180722891,,,,,
10,132,230725_1509,3,Dual,Donna,Persi,2,4,,8,,,,True,9551.0,1751.8493220000507,0.5257552999537438,9564.0,1752.3750773000045,0.7342348999809474,,,,,,,,,,,,,,,,,9471.0,3.205534500067415,10113.0,1774.311094100003,,,,,,,,,,,,,,,,,,,
10,133,230725_1509,3,Dual,Donna,Persi,0,4,Low,12,0.0,3.0,,True,10143.0,1775.5468365000572,0.5304518999764696,10157.0,1776.0772884000337,0.5337932999245822,7.580782300094143,10360.0,1784.1918640000524,1.0269607999362051,4.583161999937147,10385.0,1785.2188247999886,2.1215511000482365,10438.0,1787.3403759000369,1.4346500999527052,10474.0,1788.7750259999896,0.2106476000044495,10479.0,1788.985673599994,10113.0,1.2357424000542778,10507.0,1790.0945988999458,5.902734899893403,0.5789473684210527,0.6857142857142857,0.3333333333333333,,,0.0,0.0,0.2267206477732793,0.1970443349753694,0.0,0.0,0.0,0.0,0.3157894736842105,0.5,,,
10,134,230725_1509,3,Dual,Donna,Persi,4,0,High,11,4.0,0.0,,True,10540.0,1791.3975811999949,0.5255352000240237,10553.0,1791.923116400019,0.7341854999540374,10.620690900017507,10837.0,1803.2779927999904,1.2566774999722838,,10868.0,1804.5346702999627,1.4383625000482425,10904.0,1805.973032800011,,,,,,,10479.0,2.411907600000859,10947.0,1807.696905100016,4.418912300025113,0.1946902654867256,0.2236842105263158,,,,0.9032258064516128,,0.5363128491620112,0.5316901408450704,0.7636363636363637,0.9032258064516128,1.0,0.7088607594936709,0.8333333333333334,,,,
10,135,230725_1509,3,Dual,Donna,Persi,0,4,High,6,,4.0,,False,10979.0,1808.9846216000133,0.5358868000330403,10993.0,1809.5205084000463,0.6338292999425903,0.588155800011009,11023.0,1810.7424935,,1.2484937999397516,,,,,,,11055.0,1811.99098729994,1.425064800074324,11090.0,1813.4160521000144,10904.0,3.011588800002528,11138.0,1815.3431199999743,4.600626499974169,,,,,,,1.0,0.3025210084033613,0.5333333333333333,0.8608695652173913,1.0,1.0,0.8072289156626506,,,,,
10,136,230725_1509,3,Dual,Donna,Persi,2,0,High,9,2.0,5.0,,True,11171.0,1816.6303572000456,0.5297382998978719,11184.0,1817.160095499944,0.5336417000507936,1.4219834000105038,11233.0,1819.115720600005,1.248239199980162,4.08948910003528,11264.0,1820.3639597999847,1.427602499956265,11300.0,1821.7915622999408,1.4136474000988528,11335.0,1823.2052097000403,0.3506114999763667,11344.0,1823.555821200017,11090.0,3.214305100031652,11382.0,1825.0967885999696,5.98106799996458,0.25,,0.0588235294117647,,,0.0,0.0,0.2237762237762237,0.0,0.3020134228187919,0.0,0.0,0.3813559322033898,,,,,
10,137,230725_1509,3,Dual,Donna,Persi,4,2,High,7,4.0,0.0,,True,11416.0,1826.446292900019,0.5379580999724567,11429.0,1826.984250999992,0.734000000054948,3.4912515999749303,11535.0,1831.209502600021,1.247388800024055,,11566.0,1832.4568914000447,1.437534699914977,11602.0,1833.8944260999604,,,,,,,11344.0,2.8904717000023084,11645.0,1835.6229566000443,4.413454000023194,0.728813559322034,,,,,0.0,,0.6230366492146597,0.320754716981132,0.6545454545454545,0.0,0.8055555555555556,0.9113924050632912,,,,,
10,138,230725_1509,3,Dual,Donna,Persi,4,0,High,5,,4.0,,False,11677.0,1836.8926122999949,0.5332937999628484,11690.0,1837.4259060999573,0.7342378000030294,0.6261818000348285,11724.0,1838.786325699996,,1.2430447000078857,,,,,,,11755.0,1840.029370400004,1.4253704999573529,11791.0,1841.4547408999608,11602.0,2.9981862000345245,11840.0,1843.3963626000293,4.610036900034174,,,,,,,1.0,0.4344262295081967,0.2941176470588235,0.956896551724138,1.0,1.0,0.9411764705882352,,,,,
10,139,230725_1509,3,Dual,Donna,Persi,0,2,High,10,2.0,5.0,,True,11872.0,1844.6880392000344,0.5273228000150993,11885.0,1845.2153620000497,0.6340542999096215,4.357381300069392,12010.0,1850.2067976000287,1.2488652999745682,4.090063099982217,12041.0,1851.4556629000035,1.4276461000554264,12077.0,1852.8833090000587,1.4135516999522224,12112.0,1854.296860700011,0.3506398999597877,12121.0,1854.6475005999707,11791.0,3.233298300073784,12160.0,1856.2034223000555,5.996624700026587,0.5128205128205128,,0.5,,,0.0,1.0,0.2009132420091324,0.0,0.5533333333333333,0.0,0.0555555555555555,0.6974789915966386,,,,,
10,140,230725_1509,3,Dual,Donna,Persi,0,4,,12,,,,True,12207.0,1858.1025518999693,,0.0,,,,,,,,,,,,,,,,,,,12121.0,3.4550512999985585,0.0,,,,,,,,,,,,,,,,,,,,
10,141,230725_1509,3,Dual,Donna,Persi,0,2,High,10,2.0,0.0,,True,12400.0,1865.810886700055,0.5212436999427155,12413.0,1866.3321303999976,0.7340655999723822,2.808515700045973,12502.0,1869.874711700016,1.2466047999914736,,12533.0,1871.121316500008,1.4269534000195565,12568.0,1872.5482699000272,,,,,,,0.0,,12612.0,1874.272366299992,4.3976545999757946,,,,,,0.1612903225806451,,,0.0,0.5727272727272728,0.1612903225806451,1.0,0.7341772151898734,,,,,
10,142,230725_1509,3,Dual,Donna,Persi,4,2,High,1,,4.0,,False,12644.0,1875.585169699977,0.5216077000368387,12657.0,1876.1067774000144,0.63391460001003,0.5710063999285921,12688.0,1877.3116983999528,,1.2483370000263676,,,,,,,12719.0,1878.5600353999791,1.425928800017573,12754.0,1879.9859641999967,12568.0,3.036899799950106,12803.0,1881.943820600052,4.63212220009882,,,,,,,1.0,0.3083333333333333,0.4516129032258064,0.9304347826086956,1.0,1.0,0.9047619047619048,,,,,
10,143,230725_1509,3,Dual,Donna,Persi,2,4,Low,8,2.0,5.0,,True,12836.0,1883.258555199946,0.5373172000981867,12850.0,1883.795872400044,0.53404119994957,12.149860700010322,13167.0,1896.479774300004,1.2317803000332788,4.10025689995382,13198.0,1897.7115546000373,1.4247453999705613,13233.0,1899.136300000008,1.4437311999499798,13269.0,1900.5800311999576,0.3508102000923827,13278.0,1900.9308414000504,12754.0,3.272590999949216,13317.0,1902.4829605999355,6.003186299931258,0.5463917525773196,0.5463917525773196,0.0,,,0.1290322580645161,1.0,0.099273607748184,0.0,0.66,0.1290322580645161,1.0,0.7983193277310925,,,,,
10,144,230725_1509,3,Dual,Donna,Persi,2,0,High,9,2.0,0.0,,True,13349.0,1903.776123399964,0.5360900000669062,13363.0,1904.3122134000307,0.534088599961251,4.190834700013511,13481.0,1909.0371367000048,1.2478187000378966,,13512.0,1910.284955400044,1.428423399920575,13548.0,1911.713378799964,,,,,,,13278.0,2.8452819999135954,13591.0,1913.4491041000013,4.411967399995774,0.85,,,,,0.0,,0.0738916256157635,0.0,0.6636363636363637,0.0,0.8333333333333334,0.9240506329113924,0.6,,,,
10,145,230725_1509,3,Dual,Donna,Persi,2,0,High,3,,2.0,,False,13624.0,1914.775129599965,0.529177000047639,13637.0,1915.304306600013,0.6340821000048891,0.8392212999751791,13674.0,1916.777609999993,,1.2468076000222936,,,,,,,13705.0,1918.024417600016,1.4212559999432417,13741.0,1919.4456735999584,13548.0,3.061750800001392,13790.0,1921.394053500032,4.616443500039168,,,,,,,0.0,0.4841269841269841,0.0,0.603448275862069,0.0,0.6111111111111112,0.8235294117647058,,,,,
10,146,230725_1509,3,Dual,Donna,Persi,4,2,High,7,4.0,3.0,,True,13821.0,1922.6677632000049,0.5260672000003979,13835.0,1923.193830400005,0.5339838999789208,19.65090450004209,14339.0,1943.378718800026,1.250242399983108,4.108947200002149,14370.0,1944.6289612000087,1.44414889998734,14407.0,1946.0731100999965,1.4145559000317007,14442.0,1947.487666000028,0.21072329999879,14447.0,1947.698389300027,13741.0,3.222089600046047,14490.0,1949.407892300047,6.029173500020988,0.6864406779661016,0.5728643216080402,0.2631578947368421,,,1.0,1.0,0.2842809364548495,0.242063492063492,0.9933774834437086,1.0,1.0,0.9916666666666668,0.7692307692307693,0.7083333333333334,,,
10,147,230725_1509,3,Dual,Donna,Persi,4,0,High,11,4.0,0.0,,True,14523.0,1950.7381205000024,0.5280201999703422,14536.0,1951.2661406999728,0.5343185000820085,0.8723933999426663,14572.0,1952.6728525999968,1.246806800016202,,14603.0,1953.9196594000136,1.4389037999790162,14639.0,1955.358563199993,,,,,,,14447.0,3.0397311999754493,14682.0,1957.1071127000075,4.434260100009851,0.0,,,,,0.8709677419354839,,0.336,0.0,0.6727272727272727,0.8709677419354839,1.0,0.5949367088607594,,,,,
10,148,230725_1509,3,Dual,Donna,Persi,0,2,High,4,,2.0,,False,14715.0,1958.404066700022,0.5347877999302,14728.0,1958.938854499952,0.5339110000059009,0.571504499996081,14756.0,1960.0442699999544,,1.2481364000122994,,,,,,,14787.0,1961.2924063999665,1.4215188000816852,14823.0,1962.713925200048,14639.0,3.0455035000293265,14872.0,1964.6845607999703,4.640290800016373,,,,,,,0.5806451612903226,0.094017094017094,0.0,0.6293103448275862,0.5806451612903226,1.0,0.6470588235294118,,,,,
10,149,230725_1509,3,Dual,Donna,Persi,4,2,High,7,4.0,5.0,,True,14904.0,1965.961396900001,0.5334495999850333,14917.0,1966.4948464999868,0.6340466999681666,0.9380450000753626,14956.0,1968.0669382000303,1.24791809997987,4.10767209995538,14988.0,1969.3148563000104,1.4385501999640835,15024.0,1970.7534064999743,1.4212038000114262,15059.0,1972.1746102999853,0.3506015000166371,15068.0,1972.5252118000024,14823.0,3.2474716999536213,15107.0,1974.0914675999627,6.024529399932362,0.5454545454545454,,0.0,,,0.15625,1.0,0.1428571428571428,0.0,0.7350993377483444,0.15625,1.0,0.8907563025210085,,,,,
10,150,230725_1509,3,Dual,Donna,Persi,0,4,High,12,4.0,0.0,,True,15140.0,1975.4142668000377,0.5216749999672174,15153.0,1975.935941800005,0.7339808000251651,0.5715971000026911,15186.0,1977.2415197000328,1.2479351999936623,,15217.0,1978.4894549000264,1.4376884999219328,15253.0,1979.9271433999484,,,,,,,15068.0,2.889055000035341,15297.0,1981.694854299999,4.453334599966183,,,,,,0.6774193548387096,,0.2203389830508474,0.0,0.5135135135135135,0.6774193548387096,0.5277777777777778,0.45,,,,,
10,151,230725_1509,3,Dual,Donna,Persi,2,4,High,2,,4.0,,False,15330.0,1983.023962300036,0.5343591999262571,15344.0,1983.5583214999613,0.7342214999953285,0.6227958000963554,15378.0,1984.9153388000527,,1.246566899935715,,,,,,,15409.0,1986.161905699989,1.4257208000635728,15444.0,1987.5876265000527,15253.0,3.0968189000871007,15494.0,1989.5620909000256,4.646752099972218,0.0,,,,,,1.0,0.248,0.4117647058823529,0.5431034482758621,1.0,0.9142857142857144,0.3764705882352941,,,,,
10,152,230725_1509,3,Dual,Donna,Persi,4,0,Low,11,0.0,1.0,,True,15526.0,1990.854448199968,0.5268036000197753,15539.0,1991.3812517999872,0.5338088000426069,18.55445920000784,16016.0,2010.4695198000377,1.028606200008653,4.585486399941146,16042.0,2011.4981260000463,2.1213909999933094,16095.0,2013.61951700004,1.435489199939184,16131.0,2015.0550061999788,0.0706632999936118,16133.0,2015.1256694999724,15444.0,3.266821699914772,16180.0,2016.9983646000003,6.528844799962826,0.2698961937716263,0.2891566265060241,0.46875,,0.5,0.0,0.3333333333333333,0.3199300699300699,0.3836477987421384,0.4146341463414634,0.0,0.660377358490566,0.4927536231884058,0.7083333333333334,0.40625,,,
10,153,230725_1509,3,Dual,Donna,Persi,2,4,High,8,4.0,0.0,,True,16214.0,2018.360037900041,0.5263488999335095,16227.0,2018.8863867999744,0.5339242999907583,8.914217700017616,16463.0,2028.334528799983,1.2456306000240147,,16494.0,2029.580159400007,1.438618900021538,16530.0,2031.0187783000283,,,,,,,16133.0,3.2343684000686608,16575.0,2032.8032708000385,4.468742000055499,0.9130434782608696,0.8333333333333334,,,,0.0,,0.0575757575757575,0.0,0.6339285714285714,0.0,0.7222222222222222,0.8765432098765432,0.7692307692307693,0.5333333333333333,,,
10,154,230725_1509,3,Dual,Donna,Persi,4,0,High,5,,4.0,,False,16607.0,2034.107279899992,0.5250409999862313,16621.0,2034.6323208999784,0.7338514999719337,5.524360700044781,16777.0,2040.890533099995,,1.2498188000172377,,,,,,,16808.0,2042.1403519000123,1.4247585999546573,16844.0,2043.565110499967,16530.0,3.0885015999635925,16894.0,2045.555746600028,4.665213500033133,0.3652173913043478,0.5,,,,,1.0,0.6437246963562753,0.6858974358974359,0.7435897435897436,1.0,1.0,0.6511627906976745,,,,,
10,155,230725_1509,3,Dual,Donna,Persi,0,2,High,10,2.0,3.0,,True,16926.0,2046.8648321999888,0.5274453000165522,16940.0,2047.392277500005,0.5344142999965698,14.09635550004873,17305.0,2062.023047300051,1.2501628999602872,4.091258599888988,17337.0,2063.273210200012,1.4272848999826238,17372.0,2064.700495099994,1.4138107999460772,17408.0,2066.11430589994,0.2106271000807282,17413.0,2066.324933000021,16844.0,3.2997217000222463,17456.0,2068.066979199993,6.043931899941981,0.5099009900990099,0.5099009900990099,0.7894736842105263,,,0.0,0.6111111111111112,0.2039045553145336,0.2027397260273972,0.3774834437086092,0.0,0.0,0.4789915966386555,0.3846153846153846,,,,
10,156,230725_1509,3,Dual,Donna,Persi,2,0,,9,,,,True,17490.0,2069.402954100049,0.5239038999425247,17503.0,2069.926857999992,0.6339058000594378,,,,,,,,,,,,,,,,,17413.0,3.078021100028309,18052.0,2091.896420400008,,,,,,,,,,,,,,,,,,,
10,157,230725_1509,3,Dual,Donna,Persi,0,2,,10,,,,True,18083.0,2093.1392999000363,0.5230191999580711,18096.0,2093.6623190999944,,,,,,,,,,,,,,,,,,18052.0,1.242879500028721,0.0,,,,,,,,,,,,,,,,,,,,
10,158,230725_1509,3,Dual,Donna,Persi,0,4,High,12,4.0,0.0,,True,18301.0,2101.849227800029,0.5371635999763384,18314.0,2102.386391400006,0.5337021000450477,7.343532299972139,18511.0,2110.263625800023,1.2479118999326602,,18543.0,2111.511537699956,1.4380063000135124,18578.0,2112.949543999969,,,,,,,0.0,,18623.0,2114.7381202999923,4.474494499969296,,0.2307692307692307,,,,1.0,,,0.0355329949238578,0.5625,1.0,0.8857142857142857,0.3875,,0.8333333333333334,,,
10,159,230725_1509,3,Dual,Donna,Persi,2,4,High,2,,4.0,,False,18657.0,2116.083132499942,0.5309403000865132,18670.0,2116.6140728000287,0.7512180999619886,4.806734599987976,18809.0,2122.172025499978,,1.248958299984224,,,,,,,18840.0,2123.420983799963,1.4250259000109509,18876.0,2124.846009699974,18578.0,3.1335884999730297,18927.0,2126.8701451000493,4.69811960007064,0.3636363636363636,0.0833333333333333,,,,,1.0,0.3809523809523809,0.6330935251798561,0.6016949152542372,1.0,1.0,0.4597701149425287,,,,,
10,160,230725_1509,3,Dual,Donna,Persi,2,4,,8,,,,True,18975.0,2128.8117629999724,0.5289071999723092,18988.0,2129.3406701999447,0.7340138000436127,,,,,,,,,,,,,,,,,18876.0,3.965753299998596,19539.0,2151.3598917999734,,,,,,,,,,,,,,,,,,,
10,161,230725_1509,3,Dual,Donna,Persi,4,0,,11,,,,True,19570.0,2152.598972699956,0.5271263000322506,19583.0,2153.126098999988,0.6345673999749124,,,,,,,,,,,,,,,,,19539.0,1.2390808999825822,20130.0,2175.012278800017,,,,,,,,,,,,,,,,,,,
10,162,230725_1509,3,Dual,Donna,Persi,2,0,Low,9,0.0,1.0,,True,20161.0,2176.256444199943,0.5218075000448152,20174.0,2176.778251699988,0.7339978000381961,0.7105550999986008,20210.0,2178.2228046000246,1.025349500006996,4.581327499938197,20236.0,2179.248154100032,2.121567099937238,20289.0,2181.369721199969,1.4344108999939635,20325.0,2182.8041320999628,0.070621500024572,20327.0,2182.874753599988,20130.0,1.244165399925805,20359.0,2184.179566100008,5.9567614999832585,,,0.2352941176470588,,,1.0,0.0,0.1875,0.4166666666666667,0.6845637583892618,1.0,0.9433962264150944,0.6178861788617886,,,,,
10,163,230725_1509,3,Dual,Donna,Persi,4,2,,7,,,,True,20392.0,2185.478975899985,0.5232874000212178,20405.0,2186.0022633000067,0.5338785999920219,,,,,,,,,,,,,,,,,20327.0,2.604222299998128,20951.0,2207.838325400024,,,,,,,,,,,,,,,,,,,
10,164,230725_1509,3,Dual,Donna,Persi,4,2,,7,,,,True,20982.0,2209.0965859999446,0.5243032000726089,20995.0,2209.620889200017,0.7343156000133604,,,,,,,,,,,,,,,,,20951.0,1.2582605999205043,21543.0,2231.5407059999447,,,,,,,,,,,,,,,,,,,
10,165,230725_1509,3,Dual,Donna,Persi,0,2,,10,,,,True,21575.0,2232.7952118000258,0.5279371999204159,21588.0,2233.323148999946,0.6341835000785068,,,,,,,,,,,,,,,,,21543.0,1.254505800081006,22134.0,2255.158931800049,,,,,,,,,,,,,,,,,,,
10,166,230725_1509,4,Dual,Donna,Persi,4,0,,11,,,,True,22165.0,2256.409372900034,0.5324553999816999,22178.0,2256.941828300016,0.7339983000420034,,,,,,,,,,,,,,,,,22134.0,1.2504410999854372,151.0,2278.8608993999696,,,,,,,,,,,,,,,,,,,
10,167,230725_1509,4,Dual,Donna,Persi,2,4,High,8,4.0,0.0,,True,183.0,2280.11451580003,0.5294195999158546,196.0,2280.643935399946,0.634004200110212,17.389691699994728,646.0,2298.6676313000507,1.2437672999221832,,678.0,2299.911398599973,1.4382772999815645,713.0,2301.3496758999545,,,,,,,151.0,1.2536164000603094,758.0,2303.14814559999,4.4805142999393865,0.4420289855072463,0.4420289855072463,1.0,1.0,1.0,0.0,,0.0141414141414141,0.0155555555555555,0.0,0.0,0.0,0.0,,,,,
10,168,230725_1509,4,Dual,Donna,Persi,4,2,High,1,,4.0,,False,791.0,2304.45323930006,0.5266885999590158,804.0,2304.979927900019,0.5339185999473557,0.5894899000413716,832.0,2306.103336400008,,1.246693899971433,,,,,,,864.0,2307.350030299979,1.425590300001204,899.0,2308.7756205999804,713.0,3.103563400105486,950.0,2310.8249114999826,4.721575099974871,0.3552631578947368,0.5,0.1016949152542372,0.0,0.1395348837209302,,0.625,0.0,0.0,0.8983050847457628,0.625,1.0,1.0,,,,,
10,169,230725_1509,4,Dual,Donna,Persi,0,4,,12,,,,True,983.0,2312.118322100024,0.5343020999571308,996.0,2312.652624199981,0.7341083000646904,,,,,,,,,,,,,,,,,899.0,3.342701500043404,1544.0,2334.571714299963,,,,,,,,,,,,,,,,,,,
10,170,230725_1509,4,Dual,Donna,Persi,2,0,,9,,,,True,1575.0,2335.82271069998,0.5321085000177845,1589.0,2336.354819199998,0.5338240000419319,,,,,,,,,,,,,,,,,1544.0,1.2509964000173568,2132.0,2358.0736315000067,,,,,,,,,,,,,,,,,,,
10,171,230725_1509,4,Dual,Donna,Persi,2,0,,9,,,,True,2163.0,2359.3122736000223,0.5277805000077933,2176.0,2359.84005410003,0.7339496000204235,,,,,,,,,,,,,,,,,2132.0,1.2386421000155678,2723.0,2381.742139799986,,,,,,,,,,,,,,,,,,,
11,0,230731_1431,1,Dual,Donna,Loquat,2,0,High,3,,2.0,,False,22.0,1.1268441999996,0.5400420000000801,33.0,1.66688619999968,0.54985860000033,3.14371110000002,106.0,5.36045590000003,,1.2459700999998002,,,,,,,130.0,6.60642599999983,1.43478909999976,159.0,8.04121509999959,0.0,,184.0,9.3493526999996,3.988896799999569,,0.2328767123287671,0.6621621621621622,0.0833333333333333,0.9074074074074074,,0.3333333333333333,,0.0684931506849315,0.7948717948717948,0.3333333333333333,1.0,1.0,,1.0,1.0,1.0,
11,1,230731_1431,1,Dual,Donna,Loquat,0,2,High,10,2.0,5.0,,True,211.0,10.70291809999978,0.5374662999997781,222.0,11.24038439999956,0.6341482000002507,1.073935800000081,255.0,12.948468399999893,1.263000399999779,4.126092099999822,280.0,14.21146879999967,1.4364602999999097,309.0,15.64792909999958,1.426631400000133,337.0,17.074560499999713,0.4051441000001361,345.0,17.47970459999985,159.0,2.661703000000191,359.0,18.18597819999966,5.237509799999769,0.6373626373626373,0.6060606060606061,0.1414141414141414,0.0,0.1351351351351351,0.0,0.0,0.6041666666666666,0.0,0.1346153846153846,0.0,0.0,0.1772151898734177,1.0,1.0,1.0,1.0,1.0
11,2,230731_1431,1,Dual,Donna,Loquat,2,4,Low,8,2.0,0.0,,True,384.0,19.48999740000001,0.5240665999999692,395.0,20.01406399999998,0.6348676999996279,2.338269000000309,453.0,22.98720069999992,1.2349288000000411,,478.0,24.22212949999996,1.4277434000000504,506.0,25.64987290000001,,,,,,,345.0,2.010292800000162,538.0,27.282996599999947,4.29579590000003,0.6893203883495146,0.603448275862069,0.3243243243243243,0.9473684210526316,0.0999999999999999,0.0,,0.3796296296296296,0.0,0.388235294117647,0.0,0.1785714285714285,0.55,1.0,1.0,1.0,1.0,1.0
11,3,230731_1431,1,Dual,Donna,Loquat,0,4,High,6,,4.0,,False,563.0,28.546192499999915,0.5251537999997709,573.0,29.07134629999969,0.633910399999877,0.7380469000004304,600.0,30.4433036,,1.2495253999995768,,,,,,,625.0,31.69282899999957,1.4291182000001823,653.0,33.12194719999975,506.0,2.896319599999906,676.0,34.28089499999983,3.837591399999837,0.1573033707865169,0.4444444444444444,0.5135135135135135,0.0799999999999999,0.7450980392156863,,0.24,0.3297872340425531,0.0,0.75,0.24,1.0,1.0,1.0,1.0,1.0,1.0,
11,4,230731_1431,1,Dual,Donna,Loquat,4,2,High,7,4.0,5.0,,True,702.0,35.60196069999982,0.5251738000001751,712.0,36.1271345,0.5338880999997855,3.540616300000238,793.0,40.20163890000002,1.248771499999748,4.1070841999999175,817.0,41.45041039999977,1.4376812999998947,846.0,42.88809169999966,1.4206314000002749,874.0,44.30872309999994,0.4008263999999144,882.0,44.70954949999985,653.0,2.4800135000000694,900.0,45.6175743999997,5.415935499999684,0.5299145299145299,0.3243243243243243,0.6067415730337078,1.0,0.4507042253521126,0.0,0.7142857142857143,0.55,0.2716049382716049,0.4392523364485981,0.0,0.0344827586206896,0.5662650602409639,1.0,1.0,1.0,1.0,1.0
